id,income
57905,37901.766
57906,50039.08
57907,29086.207
57908,22082.576
57909,36417.54
57910,19609.248
57911,18401.059
57912,24437.514
57913,21731.096
57914,40375.914
57915,28875.496
57916,41007.855
57917,30356.545
57918,41162.688
57919,88726.11
57920,21478.994
57921,23249.268
57922,18403.352
57923,16711.908
57924,37431.742
57925,22528.545
57926,14954.4795
57927,19808.596
57928,45519.492
57929,19599.85
57930,26813.262
57931,21065.137
57932,23269.12
57933,22069.393
57934,29904.027
57935,20768.459
57936,23709.906
57937,39506.785
57938,64143.152
57939,20910.55
57940,38253.215
57941,37690.195
57942,53166.3
57943,24880.182
57944,32527.148
57945,24334.46
57946,40680.68
57947,18050.834
57948,20409.795
57949,21076.553
57950,49934.69
57951,27294.71
57952,26363.506
57953,43556.85
57954,36596.598
57955,84650.38
57956,55638.195
57957,21468.193
57958,50758.188
57959,18970.758
57960,22069.393
57961,23834.77
57962,35235.613
57963,17827.08
57964,18231.68
57965,24252.604
57966,19870.44
57967,25821.572
57968,24245.262
57969,27329.588
57970,27058.332
57971,25005.504
57972,23413.371
57973,21184.236
57974,66685.05
57975,34755.34
57976,28067.812
57977,28664.54
57978,20353.37
57979,34103.223
57980,21357.578
57981,24342.285
57982,38170.066
57983,40951.055
57984,18477.455
57985,25837.83
57986,14184.129
57987,18275.484
57988,23690.818
57989,24842.65
57990,20954.883
57991,68244.234
57992,21468.193
57993,39101.086
57994,23423.352
57995,29024.059
57996,59496.176
57997,24334.46
57998,25201.543
57999,16681.105
58000,18624.154
58001,21011.545
58002,28067.812
58003,24912.963
58004,68617.28
58005,21991.42
58006,25873.838
58007,47659.863
58008,21468.193
58009,25147.105
58010,19200.426
58011,23262.137
58012,22069.393
58013,27647.559
58014,25201.543
58015,54158.2
58016,22069.393
58017,32526.596
58018,35139.043
58019,23518.86
58020,37337.555
58021,31445.32
58022,18275.484
58023,22252.865
58024,20274.023
58025,46809.95
58026,17833.652
58027,23742.752
58028,52175.367
58029,21873.627
58030,44372.242
58031,40298.69
58032,23061.385
58033,20596.951
58034,27263.094
58035,17657.545
58036,51353.94
58037,18403.352
58038,32248.76
58039,19808.596
58040,48331.73
58041,23121.12
58042,21463.453
58043,22268.863
58044,27867.574
58045,46746.223
58046,20896.256
58047,66042.484
58048,18624.154
58049,20101.418
58050,23834.77
58051,47089.184
58052,24342.285
58053,20409.795
58054,23523.654
58055,26213.242
58056,23149.555
58057,38762.586
58058,19808.596
58059,18588.719
58060,45370.184
58061,14993.546
58062,35485.914
58063,23462.02
58064,30505.477
58065,21468.193
58066,17495.902
58067,30392.936
58068,38764.14
58069,31281.47
58070,33237.047
58071,17833.652
58072,21474.434
58073,44116.242
58074,23651.139
58075,39009.02
58076,19801.625
58077,23834.77
58078,55515.363
58079,16360.319
58080,61457.754
58081,19808.596
58082,38880.26
58083,34360.52
58084,22905.367
58085,17833.652
58086,44141.676
58087,21468.193
58088,29080.986
58089,44957.13
58090,34611.715
58091,46180.75
58092,29635.979
58093,20735.791
58094,29084.467
58095,18275.484
58096,27583.18
58097,17978.639
58098,22069.393
58099,22418.656
58100,21516.254
58101,40441.477
58102,18441.822
58103,19606.955
58104,30000.357
58105,20168.57
58106,26581.326
58107,54746.1
58108,35592.926
58109,20101.418
58110,17939.416
58111,46625.895
58112,24491.865
58113,31340.236
58114,30546.613
58115,27259.488
58116,20138.822
58117,41669.832
58118,19609.125
58119,23069.525
58120,36891.5
58121,39979.254
58122,20101.418
58123,76681.75
58124,22103.34
58125,25907.717
58126,33568.027
58127,23836.549
58128,14184.129
58129,21696.465
58130,21566.936
58131,38663.344
58132,18050.834
58133,20867.938
58134,24334.46
58135,24334.46
58136,37919.05
58137,25359.207
58138,21657.064
58139,23753.166
58140,32494.346
58141,20768.459
58142,28190.73
58143,56601.258
58144,19990.805
58145,38764.84
58146,26213.12
58147,26042.752
58148,20048.664
58149,20806.225
58150,21173.41
58151,24342.285
58152,17668.037
58153,25343.777
58154,18970.758
58155,24070.146
58156,27403.691
58157,18687.389
58158,23199.98
58159,18644.332
58160,49002.258
58161,21216.627
58162,30975.252
58163,29644.88
58164,23911.156
58165,48876.887
58166,37070.15
58167,22386.393
58168,17130.668
58169,25700.33
58170,25802.744
58171,33622.53
58172,23877.607
58173,41399.496
58174,21017.55
58175,38585.234
58176,23417.346
58177,47054.176
58178,19808.596
58179,67244.76
58180,48344.707
58181,22386.393
58182,18477.455
58183,24287.396
58184,19216.264
58185,23753.166
58186,25300.424
58187,48838.035
58188,41611.562
58189,20319.777
58190,44286.777
58191,19967.45
58192,19002.572
58193,31365.96
58194,35817.89
58195,54968.855
58196,19019.283
58197,44530.938
58198,19067.248
58199,30070.879
58200,16210.826
58201,25914.56
58202,22641.88
58203,37799.3
58204,50248.33
58205,24697.955
58206,19830.05
58207,17257.38
58208,20832.957
58209,26330.033
58210,47772.22
58211,20583.035
58212,46164.707
58213,22082.576
58214,94255.97
58215,23270.854
58216,37801.73
58217,43794.926
58218,43682.496
58219,21628.08
58220,49650.727
58221,22357.59
58222,19369.018
58223,17187.285
58224,18779.898
58225,17699.213
58226,22039.896
58227,22267.207
58228,27992.117
58229,44182.19
58230,48991.82
58231,16922.451
58232,24936.885
58233,29854.475
58234,20409.795
58235,20101.418
58236,25615.516
58237,25984.363
58238,18441.822
58239,33657.637
58240,16982.105
58241,36821.918
58242,25201.748
58243,25575.885
58244,19808.596
58245,35010.016
58246,46633.63
58247,30546.613
58248,22069.393
58249,22069.393
58250,24502.215
58251,18122.021
58252,19011.521
58253,41236.902
58254,25802.744
58255,52496.953
58256,57035.35
58257,74433.33
58258,62978.76
58259,18860.252
58260,27377.857
58261,31053.342
58262,27731.896
58263,40110.957
58264,30219.197
58265,36562.69
58266,17257.38
58267,20101.418
58268,28326.803
58269,88104.09
58270,16429.26
58271,43410.652
58272,42623.484
58273,27402.006
58274,32713.596
58275,23841.836
58276,23640.918
58277,22069.393
58278,23192.025
58279,41892.277
58280,28930.297
58281,19401.686
58282,58275.938
58283,33356.84
58284,106206.875
58285,29820.979
58286,21007.398
58287,23895.557
58288,20406.322
58289,25071.4
58290,19808.596
58291,26313.596
58292,58275.234
58293,29164.863
58294,20101.418
58295,22357.762
58296,18624.154
58297,44485.75
58298,59099.332
58299,30171.025
58300,18624.154
58301,21073.566
58302,51351.88
58303,25329.691
58304,20101.418
58305,34441.195
58306,21873.627
58307,22386.393
58308,30210.697
58309,34463.785
58310,21694.855
58311,37120.94
58312,19011.521
58313,18937.771
58314,29058.395
58315,19609.248
58316,17833.652
58317,125912.35
58318,46717.086
58319,37368.727
58320,29803.777
58321,29149.713
58322,24487.715
58323,33134.055
58324,76292.125
58325,31143.34
58326,22530.188
58327,18605.451
58328,30054.447
58329,39292.305
58330,25802.744
58331,43249.527
58332,32550.49
58333,27005.74
58334,20409.795
58335,46064.59
58336,33237.047
58337,50610.207
58338,21076.553
58339,37471.555
58340,71368.164
58341,17012.621
58342,20429.457
58343,26458.45
58344,17731.87
58345,19628.176
58346,21443.842
58347,26840.904
58348,17668.037
58349,20735.791
58350,20101.418
58351,25047.775
58352,18970.758
58353,27046.64
58354,18883.654
58355,51771.14
58356,22814.637
58357,31561.219
58358,32005.795
58359,20379.906
58360,45494.227
58361,44052.86
58362,20425.25
58363,22386.393
58364,22038.936
58365,44056.113
58366,24380.164
58367,16152.104
58368,24044.553
58369,19069.785
58370,30546.613
58371,33283.906
58372,49813.223
58373,64017.39
58374,141042.8
58375,19216.264
58376,16617.586
58377,30540.393
58378,18441.822
58379,24346.309
58380,21077.426
58381,21796.643
58382,18917.596
58383,19808.596
58384,49994.164
58385,72825.484
58386,16446.15
58387,42698.85
58388,74793.46
58389,18441.822
58390,17436.896
58391,18397.621
58392,31161.557
58393,36143.707
58394,21079.81
58395,18044.64
58396,61034.734
58397,17874.035
58398,19895.37
58399,19609.248
58400,14993.546
58401,18724.873
58402,32355.432
58403,17133.822
58404,42756.277
58405,21369.66
58406,19677.24
58407,24703.236
58408,20054.305
58409,21854.252
58410,19011.521
58411,26577.746
58412,32089.498
58413,36199.69
58414,38623.336
58415,17827.08
58416,23943.193
58417,16689.898
58418,25781.787
58419,25201.543
58420,25883.807
58421,19200.426
58422,25387.773
58423,56764.207
58424,16239.271
58425,23083.424
58426,59284.22
58427,30838.53
58428,79333.625
58429,36162.12
58430,22051.818
58431,33872.297
58432,16142.21
58433,68048.84
58434,21869.705
58435,25201.543
58436,55266.473
58437,25187.867
58438,39033.727
58439,16429.26
58440,28964.092
58441,16152.104
58442,29108.283
58443,17833.652
58444,24334.46
58445,31556.771
58446,19560.137
58447,33208.805
58448,19545.338
58449,39082.17
58450,25201.543
58451,23417.346
58452,20583.035
58453,39306.055
58454,23488.844
58455,20921.127
58456,60308.656
58457,47776.363
58458,19133.244
58459,20101.418
58460,21403.418
58461,16429.658
58462,19990.805
58463,33355.566
58464,22091.09
58465,22272.125
58466,21827.154
58467,51810.125
58468,30549.342
58469,20819.55
58470,23834.77
58471,32411.994
58472,16385.684
58473,25280.842
58474,22280.18
58475,18279.334
58476,26042.752
58477,16998.959
58478,26052.137
58479,73578.92
58480,20101.418
58481,33042.34
58482,26581.225
58483,16493.648
58484,37023.94
58485,20543.252
58486,37771.29
58487,24581.408
58488,36035.203
58489,36167.383
58490,22069.393
58491,30546.613
58492,24342.285
58493,22595.74
58494,17642.314
58495,18860.252
58496,43420.918
58497,27208.555
58498,32687.781
58499,21933.379
58500,34613.54
58501,20101.418
58502,19808.596
58503,41796.438
58504,26407.863
58505,22833.145
58506,24274.049
58507,24943.486
58508,60934.543
58509,19907.686
58510,30770.855
58511,19783.67
58512,25459.168
58513,21260.812
58514,20747.873
58515,27922.08
58516,20404.096
58517,22786.46
58518,21958.78
58519,20724.818
58520,30602.836
58521,18687.389
58522,20807.543
58523,35412.39
58524,29100.545
58525,51585.027
58526,19355.91
58527,25511.111
58528,70990.23
58529,22234.387
58530,26567.135
58531,19011.521
58532,41513.875
58533,21021.516
58534,16360.319
58535,42846.42
58536,30210.697
58537,22835.129
58538,21487.62
58539,73780.34
58540,41881.62
58541,26813.262
58542,18779.898
58543,19401.686
58544,22528.545
58545,105477.44
58546,42159.266
58547,24087.02
58548,44516.02
58549,16152.104
58550,46955.742
58551,25201.543
58552,24334.46
58553,20078.299
58554,122622.81
58555,24327.06
58556,25975.648
58557,21468.193
58558,23911.156
58559,37142.016
58560,18397.496
58561,24444.068
58562,25802.744
58563,43046.94
58564,26455.004
58565,42814.977
58566,54598.793
58567,21791.586
58568,22905.367
58569,22001.824
58570,41784.543
58571,32438.629
58572,22069.393
58573,29929.889
58574,18403.352
58575,30079.58
58576,22069.393
58577,25487.428
58578,22069.393
58579,19020.006
58580,21876.256
58581,19144.033
58582,19785.963
58583,23895.398
58584,38471.84
58585,16142.21
58586,35980.164
58587,29541.576
58588,86952.53
58589,19808.596
58590,29720.055
58591,44292.754
58592,49096.97
58593,23462.02
58594,33197.285
58595,25130.828
58596,18779.898
58597,19520.412
58598,26880.822
58599,19369.203
58600,83453.61
58601,20558.846
58602,19194.568
58603,25891.621
58604,29955.074
58605,19830.05
58606,29040.033
58607,25710.217
58608,23136.715
58609,21609.762
58610,41369.73
58611,23834.709
58612,24763.682
58613,36176.39
58614,36777.375
58615,20425.25
58616,45543.574
58617,25781.787
58618,27325.877
58619,36197.85
58620,18716.584
58621,46014.074
58622,19200.426
58623,39447.31
58624,33724.273
58625,38188.254
58626,45493.55
58627,26857.037
58628,37446.195
58629,23634.793
58630,34049.316
58631,44062.867
58632,23746.176
58633,54021.78
58634,17387.936
58635,21468.193
58636,21852.264
58637,24027.42
58638,33940.6
58639,18516.775
58640,19159.709
58641,39468.37
58642,26418.617
58643,82023.31
58644,19177.793
58645,18441.822
58646,21088.295
58647,29098.236
58648,56755.414
58649,30189.748
58650,33962.535
58651,28777.346
58652,24836.56
58653,26917.951
58654,20478.61
58655,22069.393
58656,19849.564
58657,35844.906
58658,51693.78
58659,25802.744
58660,67629.086
58661,23424.223
58662,50099.613
58663,37623.77
58664,54075.594
58665,37788.21
58666,14954.4795
58667,19805.01
58668,37941.484
58669,20101.418
58670,32606.639
58671,36975.254
58672,26813.262
58673,41407.03
58674,27731.896
58675,96634.52
58676,22058.637
58677,24882.37
58678,18084.47
58679,18648.982
58680,33402.52
58681,39169.86
58682,26412.404
58683,19864.584
58684,14993.546
58685,25692.188
58686,17257.38
58687,34437.625
58688,23129.584
58689,25457.355
58690,36789.062
58691,24343.986
58692,61472.81
58693,22069.393
58694,20940.46
58695,16822.117
58696,24824.555
58697,21220.662
58698,25415.033
58699,22432.6
58700,21831.914
58701,25649.943
58702,20735.791
58703,19225.354
58704,24675.041
58705,17508.984
58706,18477.455
58707,26813.262
58708,20035.512
58709,27359.146
58710,18127.275
58711,25222.78
58712,27658.707
58713,19206.65
58714,20101.418
58715,63303.09
58716,31568.725
58717,23136.715
58718,23895.398
58719,66250.766
58720,23136.715
58721,47423.73
58722,49870.098
58723,19019.283
58724,27328.15
58725,16290.773
58726,24359.66
58727,21468.193
58728,21850.994
58729,25201.748
58730,73438.25
58731,22258.906
58732,86610.98
58733,28067.812
58734,38773.688
58735,24096.943
58736,22386.393
58737,20101.418
58738,20406.197
58739,27027.79
58740,39664.074
58741,48398.285
58742,18397.496
58743,51097.785
58744,27280.756
58745,22069.393
58746,20162.799
58747,28928.865
58748,55266.875
58749,61982.387
58750,21895.348
58751,22222.754
58752,23830.4
58753,46221.094
58754,53901.594
58755,22376.186
58756,22069.393
58757,35663.375
58758,43776.543
58759,23720.883
58760,20101.418
58761,21681.238
58762,19808.596
58763,21981.348
58764,29172.838
58765,25413.44
58766,25798.049
58767,22183.691
58768,26441.56
58769,24696.467
58770,21933.379
58771,16429.26
58772,64211.496
58773,61292.176
58774,21468.193
58775,18624.154
58776,21079.81
58777,19039.426
58778,28290.848
58779,20747.873
58780,35188.305
58781,18058.684
58782,25802.744
58783,42898.13
58784,25802.744
58785,28883.98
58786,26263.729
58787,32691.33
58788,37233.473
58789,41699.727
58790,21046.0
58791,37499.414
58792,24414.664
58793,21781.963
58794,35496.066
58795,26494.475
58796,18484.645
58797,22386.393
58798,20147.982
58799,33848.4
58800,19042.879
58801,20101.418
58802,24359.496
58803,113794.1
58804,21014.367
58805,53110.5
58806,22266.844
58807,44364.312
58808,23834.77
58809,79091.66
58810,64303.957
58811,24815.77
58812,24334.46
58813,31960.145
58814,28067.812
58815,26331.912
58816,55728.582
58817,22975.512
58818,19017.713
58819,44490.547
58820,41107.22
58821,17293.016
58822,46340.34
58823,41872.914
58824,35111.094
58825,30101.422
58826,16493.648
58827,20089.428
58828,20735.791
58829,39478.73
58830,40816.574
58831,67449.06
58832,30113.582
58833,20409.795
58834,21468.193
58835,20425.25
58836,20400.324
58837,37513.273
58838,21369.66
58839,16385.684
58840,19243.63
58841,28189.91
58842,18403.352
58843,22232.92
58844,26619.436
58845,33066.746
58846,19011.521
58847,39792.14
58848,25415.033
58849,20689.014
58850,26680.615
58851,23880.672
58852,18403.352
58853,15910.755
58854,36596.84
58855,49222.05
58856,30273.107
58857,20247.812
58858,21684.383
58859,19011.521
58860,23259.598
58861,21102.309
58862,34214.36
58863,37262.945
58864,52324.652
58865,24506.732
58866,19011.521
58867,32335.309
58868,17508.984
58869,47121.7
58870,65778.75
58871,36143.707
58872,46632.48
58873,56098.656
58874,18817.488
58875,38251.95
58876,27592.158
58877,20146.672
58878,14753.828
58879,25684.777
58880,60292.53
58881,29296.502
58882,28940.72
58883,22805.527
58884,22069.393
58885,28067.812
58886,58255.684
58887,22069.393
58888,22330.29
58889,23834.809
58890,22242.91
58891,39791.96
58892,45527.434
58893,22390.008
58894,29564.896
58895,52968.95
58896,50952.645
58897,28315.695
58898,17731.87
58899,25454.225
58900,62005.598
58901,29212.984
58902,25935.865
58903,19604.67
58904,24983.354
58905,23841.824
58906,43418.8
58907,23834.77
58908,22069.393
58909,31061.754
58910,19789.506
58911,45026.832
58912,30546.613
58913,14184.129
58914,22069.393
58915,18132.922
58916,20101.418
58917,27116.285
58918,32882.086
58919,18970.758
58920,20724.818
58921,27811.72
58922,37372.914
58923,18315.87
58924,66782.39
58925,27092.334
58926,19041.098
58927,29098.236
58928,39909.742
58929,28067.812
58930,32542.979
58931,62812.625
58932,33283.57
58933,21688.502
58934,17359.537
58935,14954.4795
58936,22465.373
58937,24508.885
58938,19335.629
58939,42745.094
58940,19032.967
58941,20101.418
58942,77392.664
58943,29117.26
58944,20101.418
58945,69179.56
58946,22333.219
58947,20225.502
58948,22701.645
58949,36514.855
58950,30912.895
58951,23417.346
58952,29687.596
58953,14184.129
58954,23325.625
58955,26583.074
58956,39039.574
58957,18050.834
58958,45358.844
58959,20425.25
58960,60119.02
58961,29279.824
58962,41098.902
58963,19090.818
58964,24327.969
58965,18403.352
58966,25931.682
58967,52066.164
58968,22481.078
58969,92858.586
58970,20409.795
58971,28067.812
58972,40901.203
58973,20290.697
58974,38938.996
58975,55888.605
58976,39837.953
58977,20989.441
58978,44798.92
58979,28752.928
58980,26813.262
58981,33839.336
58982,53585.41
58983,50912.43
58984,30546.613
58985,27957.023
58986,21615.568
58987,18954.576
58988,16446.15
58989,21739.309
58990,19200.426
58991,22272.688
58992,21369.66
58993,56156.29
58994,23753.166
58995,80148.9
58996,40222.105
58997,18441.822
58998,34768.72
58999,44524.992
59000,46542.074
59001,38628.832
59002,19808.596
59003,53890.348
59004,25208.64
59005,52632.504
59006,14184.129
59007,16861.059
59008,23378.57
59009,24917.307
59010,30677.0
59011,24887.76
59012,20543.252
59013,70077.875
59014,27466.543
59015,35715.844
59016,23631.53
59017,35624.336
59018,25076.59
59019,38631.79
59020,36115.418
59021,27023.54
59022,23068.316
59023,27263.094
59024,35160.28
59025,28626.455
59026,46351.77
59027,60501.895
59028,21468.193
59029,20217.418
59030,19810.85
59031,18477.455
59032,29183.197
59033,23836.125
59034,23285.174
59035,45872.656
59036,54471.04
59037,38638.312
59038,18207.246
59039,38310.48
59040,22937.338
59041,16711.908
59042,22975.512
59043,19609.248
59044,24867.13
59045,20432.637
59046,23417.346
59047,24291.467
59048,24334.46
59049,20799.635
59050,42954.96
59051,47358.27
59052,19995.527
59053,38892.938
59054,21014.367
59055,18892.13
59056,24106.443
59057,24354.367
59058,20471.64
59059,19355.91
59060,18441.822
59061,21929.775
59062,26836.99
59063,30819.658
59064,20681.44
59065,23302.986
59066,26357.615
59067,18050.834
59068,53458.344
59069,23464.99
59070,48327.96
59071,65691.03
59072,19092.758
59073,18605.451
59074,22082.576
59075,51830.113
59076,73490.76
59077,57040.414
59078,22257.361
59079,18477.455
59080,44062.867
59081,30331.09
59082,28067.812
59083,18734.123
59084,21455.629
59085,20101.418
59086,25270.959
59087,17505.709
59088,44665.05
59089,18860.252
59090,24783.24
59091,20176.531
59092,55033.973
59093,40842.727
59094,22366.412
59095,29781.363
59096,83902.25
59097,20543.252
59098,59294.85
59099,23723.828
59100,27291.33
59101,21532.78
59102,21468.193
59103,22678.312
59104,19216.264
59105,20101.418
59106,32762.156
59107,22069.393
59108,36980.543
59109,43390.297
59110,34781.33
59111,19337.254
59112,30581.227
59113,30210.697
59114,25802.744
59115,17187.285
59116,21369.66
59117,18279.334
59118,51458.777
59119,21066.838
59120,18588.719
59121,24922.818
59122,26271.209
59123,44987.125
59124,30719.818
59125,27904.242
59126,19830.05
59127,21007.398
59128,19801.625
59129,28238.635
59130,36804.57
59131,41174.97
59132,19355.91
59133,21336.992
59134,25767.377
59135,43782.266
59136,21079.81
59137,36960.88
59138,28067.812
59139,26284.938
59140,19318.61
59141,19606.83
59142,46185.566
59143,55709.887
59144,26697.596
59145,21707.621
59146,40364.0
59147,70540.06
59148,18441.822
59149,20784.701
59150,22082.576
59151,25201.543
59152,21468.193
59153,21369.66
59154,29416.525
59155,22190.68
59156,37882.305
59157,22069.393
59158,22069.393
59159,20101.418
59160,34613.258
59161,20101.418
59162,34874.547
59163,20922.424
59164,19524.15
59165,32226.838
59166,49171.293
59167,40308.29
59168,25329.35
59169,20582.139
59170,19194.568
59171,59530.07
59172,35653.605
59173,30864.123
59174,29049.889
59175,23834.77
59176,17731.87
59177,44041.78
59178,26488.74
59179,44545.863
59180,57592.55
59181,53143.605
59182,43221.266
59183,24784.484
59184,22069.393
59185,20101.418
59186,24742.467
59187,21110.281
59188,23753.166
59189,38414.74
59190,87701.73
59191,55017.066
59192,21750.873
59193,31994.615
59194,17970.48
59195,20506.854
59196,23753.166
59197,43451.746
59198,21066.838
59199,43170.66
59200,22039.896
59201,19817.08
59202,22414.922
59203,18624.154
59204,28883.98
59205,22556.475
59206,24278.49
59207,29926.213
59208,22975.512
59209,76460.0
59210,52571.176
59211,14954.4795
59212,25424.41
59213,39673.457
59214,49468.45
59215,20644.88
59216,32565.443
59217,20387.0
59218,23935.621
59219,19369.018
59220,98420.2
59221,18403.352
59222,27211.455
59223,23911.156
59224,112029.82
59225,21850.994
59226,32501.664
59227,58352.25
59228,27159.93
59229,20016.375
59230,23636.785
59231,30546.613
59232,27571.736
59233,49174.664
59234,21014.492
59235,58429.31
59236,26822.098
59237,26484.01
59238,22069.393
59239,22069.393
59240,20425.25
59241,20921.703
59242,24130.72
59243,24342.285
59244,25201.543
59245,37574.52
59246,22069.393
59247,26813.262
59248,29997.768
59249,15763.896
59250,21643.16
59251,33035.227
59252,25595.629
59253,24704.54
59254,38615.01
59255,25227.594
59256,22946.879
59257,78887.11
59258,27241.424
59259,30590.014
59260,18127.275
59261,49908.39
59262,24346.82
59263,78919.4
59264,20101.418
59265,20101.418
59266,22308.98
59267,20480.688
59268,18050.834
59269,42045.98
59270,41983.523
59271,19609.248
59272,30729.822
59273,102322.67
59274,53901.594
59275,46443.504
59276,64533.887
59277,23383.924
59278,32077.764
59279,47645.105
59280,24402.865
59281,23208.906
59282,17362.572
59283,19832.916
59284,21657.705
59285,18401.059
59286,28067.812
59287,19892.111
59288,35697.61
59289,32395.324
59290,20052.574
59291,22591.604
59292,24506.654
59293,29528.38
59294,21480.535
59295,16711.908
59296,42996.91
59297,37063.332
59298,21336.992
59299,17963.773
59300,22277.37
59301,18559.6
59302,21468.193
59303,68434.38
59304,28394.021
59305,22062.11
59306,25831.46
59307,26001.342
59308,21014.492
59309,32433.002
59310,18466.047
59311,19401.686
59312,32997.9
59313,36132.06
59314,29071.867
59315,20101.418
59316,30546.613
59317,46687.09
59318,16593.01
59319,23834.77
59320,39003.188
59321,16321.252
59322,65470.02
59323,47653.832
59324,38916.19
59325,35968.41
59326,23965.018
59327,22130.924
59328,20431.252
59329,30547.523
59330,21468.193
59331,25201.543
59332,19726.793
59333,21468.193
59334,22067.928
59335,19808.596
59336,17505.709
59337,18403.352
59338,21766.39
59339,47428.152
59340,32974.21
59341,18275.484
59342,22458.947
59343,18952.832
59344,19647.719
59345,24519.691
59346,83502.836
59347,28067.812
59348,29120.127
59349,23834.77
59350,116995.71
59351,27408.14
59352,30957.893
59353,27005.248
59354,19801.625
59355,21220.662
59356,22975.512
59357,20101.418
59358,35185.234
59359,19200.426
59360,36023.97
59361,43099.895
59362,30648.764
59363,19337.254
59364,20274.023
59365,27060.365
59366,27190.408
59367,79141.34
59368,37716.203
59369,19794.447
59370,33223.863
59371,16887.195
59372,18463.277
59373,29908.34
59374,18050.834
59375,30578.658
59376,21468.193
59377,30210.697
59378,14184.129
59379,32473.75
59380,27857.984
59381,43982.76
59382,30546.613
59383,14184.129
59384,24282.355
59385,21596.342
59386,56611.67
59387,34299.74
59388,64316.76
59389,38672.082
59390,70400.07
59391,26813.262
59392,18585.559
59393,84994.77
59394,30559.271
59395,16038.621
59396,25968.451
59397,23249.268
59398,22069.393
59399,19011.521
59400,21418.045
59401,17508.984
59402,21568.29
59403,50774.68
59404,21014.492
59405,23834.77
59406,68476.766
59407,19355.91
59408,25201.543
59409,26331.912
59410,21347.285
59411,22384.113
59412,27293.031
59413,38557.715
59414,25802.744
59415,35455.977
59416,66250.34
59417,49650.832
59418,19808.596
59419,23074.3
59420,19808.596
59421,40398.816
59422,20290.932
59423,20101.418
59424,19701.234
59425,57953.61
59426,18880.533
59427,22150.508
59428,17606.045
59429,85908.984
59430,52461.812
59431,51616.99
59432,67864.92
59433,17051.445
59434,22159.434
59435,19050.662
59436,46972.902
59437,49978.36
59438,23828.03
59439,22975.512
59440,20781.426
59441,40708.598
59442,59213.742
59443,27822.594
59444,28123.656
59445,17063.348
59446,21468.193
59447,21595.049
59448,20456.8
59449,29628.23
59450,24342.488
59451,29318.56
59452,28067.812
59453,33460.21
59454,17130.668
59455,14753.828
59456,22057.084
59457,26663.586
59458,20101.418
59459,21468.193
59460,25902.613
59461,32839.445
59462,22532.213
59463,25747.49
59464,37799.18
59465,17911.535
59466,63435.42
59467,16823.69
59468,23208.906
59469,17130.668
59470,23318.082
59471,19647.719
59472,19808.596
59473,21007.523
59474,26906.555
59475,35999.58
59476,24236.549
59477,29693.576
59478,26226.977
59479,16711.908
59480,22069.393
59481,31575.736
59482,47680.51
59483,20101.418
59484,21493.459
59485,18842.893
59486,43454.035
59487,19200.426
59488,22917.139
59489,21231.242
59490,45140.22
59491,45059.82
59492,19225.354
59493,31082.959
59494,19801.625
59495,25822.168
59496,21876.256
59497,24219.377
59498,28952.197
59499,74293.72
59500,20053.373
59501,14184.129
59502,28629.729
59503,34978.645
59504,25615.516
59505,36472.445
59506,23636.785
59507,25802.744
59508,32433.078
59509,20603.76
59510,18624.154
59511,21184.236
59512,21873.627
59513,17827.797
59514,16922.451
59515,40737.824
59516,17488.396
59517,20101.418
59518,19926.37
59519,49613.75
59520,55340.47
59521,15675.801
59522,20101.418
59523,19578.928
59524,18450.307
59525,24334.46
59526,22386.393
59527,39301.91
59528,19011.521
59529,19369.018
59530,26813.262
59531,19990.805
59532,51332.91
59533,84940.41
59534,18624.154
59535,28067.812
59536,36214.74
59537,20880.05
59538,43832.94
59539,23518.305
59540,21964.95
59541,27001.14
59542,22905.219
59543,22156.145
59544,37241.066
59545,28943.72
59546,22069.393
59547,31044.912
59548,19810.85
59549,25201.543
59550,49358.867
59551,23240.803
59552,24400.107
59553,25838.309
59554,30384.576
59555,18441.822
59556,45934.887
59557,44323.344
59558,25201.543
59559,22994.334
59560,19801.625
59561,28739.494
59562,29098.236
59563,21163.014
59564,28067.812
59565,91344.23
59566,46557.855
59567,40464.617
59568,18887.746
59569,19058.477
59570,18275.484
59571,42085.027
59572,26813.262
59573,36335.074
59574,22474.826
59575,23094.537
59576,21912.855
59577,19465.533
59578,19294.572
59579,33572.758
59580,40618.47
59581,28067.812
59582,26813.262
59583,60359.285
59584,34119.465
59585,15563.245
59586,16360.319
59587,28306.525
59588,20406.322
59589,19556.82
59590,19868.637
59591,20414.088
59592,19315.67
59593,23834.77
59594,21129.975
59595,18860.252
59596,26813.262
59597,36580.01
59598,23962.158
59599,38380.336
59600,16922.451
59601,21258.713
59602,46720.992
59603,16961.52
59604,23312.041
59605,22108.953
59606,22069.393
59607,50003.84
59608,16887.195
59609,46976.348
59610,19609.248
59611,26303.88
59612,22069.393
59613,25201.543
59614,21866.146
59615,26437.307
59616,33654.145
59617,57434.258
59618,35497.96
59619,25307.736
59620,45078.973
59621,19801.625
59622,24334.46
59623,18050.834
59624,23978.293
59625,15563.245
59626,19789.506
59627,26809.256
59628,37348.97
59629,20409.795
59630,43425.113
59631,72141.42
59632,51975.9
59633,22309.273
59634,35739.574
59635,23417.346
59636,35529.953
59637,21499.26
59638,54860.242
59639,17257.38
59640,19225.354
59641,43530.85
59642,20016.375
59643,26268.328
59644,28797.166
59645,27591.14
59646,23936.963
59647,89902.664
59648,17064.123
59649,43032.4
59650,82308.81
59651,27854.96
59652,20387.0
59653,24342.285
